2.550000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000044e-01 3.725999999999999868e-01 6.713999999999999968e-01 2.000000000000000111e-01
2.550000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000044e-01 1.145999999999999935e-01 2.232000000000000095e-01 1.499999999999999944e-01
2.550000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.550000000000000044e-01 6.306000000000000494e-01 2.232000000000000095e-01 1.499999999999999944e-01
3.699999999999999956e-01 -6.420000000000000151e-01 6.420000000000000151e-01 3.699999999999999956e-01 6.356000000000000538e-01 -6.100000000000000387e-03 5.000000000000000000e-01
